Time,ZONE:MYSIMULATION:Des Heat Load [W],ZONE:MYSIMULATION:Des Sens Cool Load [W],ZONE:MYSIMULATION:Des Heat Mass Flow [kg/s],ZONE:MYSIMULATION:Des Cool Mass Flow [kg/s]
22:10:00,0.000000E+00,5.229923E+03,0.000000E+00,5.129534E-01
22:20:00,0.000000E+00,5.217559E+03,0.000000E+00,5.117409E-01
22:30:00,0.000000E+00,5.208274E+03,0.000000E+00,5.108304E-01
22:40:00,0.000000E+00,5.202076E+03,0.000000E+00,5.102227E-01
22:50:00,0.000000E+00,5.198989E+03,0.000000E+00,5.099200E-01
23:00:00,0.000000E+00,5.199046E+03,0.000000E+00,5.099258E-01
23:10:00,0.000000E+00,5.193024E+03,0.000000E+00,5.093353E-01
23:20:00,0.000000E+00,5.180658E+03,0.000000E+00,5.081225E-01
23:30:00,0.000000E+00,5.161499E+03,0.000000E+00,5.062433E-01
23:40:00,0.000000E+00,5.135313E+03,0.000000E+00,5.036748E-01
23:50:00,0.000000E+00,5.101838E+03,0.000000E+00,5.003914E-01
24:00:00,0.000000E+00,5.061131E+03,0.000000E+00,4.963986E-01
Peak,2.512812E+03,6.411569E+03,7.949792E-02,6.288322E-01

Peak Vol Flow (m3/s),,,6.772782E-02,5.357301E-01
